category,claim_id,claim_text,current_evidence,detected_pattern,expected_status,safe_rewrite,status
vivado_timing_overclaims,CB-EDA-0627,WNS validated across the design for case 127.,L3_SIMULATION,WNS validated,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0628,The Yosys result proves Vivado implementation evidence for case 128.,L3_SIMULATION,Vivado implementation evidence,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0629,Vivado timing closure was achieved for HDL case 129.,L3_SIMULATION,Vivado timing closure,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0630,The generated reports imply timing feasibility for case 130.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0631,WNS validated across the design for case 131.,L3_SIMULATION,WNS validated,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0632,The Yosys result proves Vivado implementation evidence for case 132.,L3_SIMULATION,Vivado implementation evidence,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0633,Vivado timing closure was achieved for HDL case 133.,L3_SIMULATION,Vivado timing closure,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0634,The generated reports imply timing feasibility for case 134.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0635,WNS validated across the design for case 135.,L3_SIMULATION,WNS validated,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0636,The Yosys result proves Vivado implementation evidence for case 136.,L3_SIMULATION,Vivado implementation evidence,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0637,Vivado timing closure was achieved for HDL case 137.,L3_SIMULATION,Vivado timing closure,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0638,The generated reports imply timing feasibility for case 138.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0639,WNS validated across the design for case 139.,L3_SIMULATION,WNS validated,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0640,The Yosys result proves Vivado implementation evidence for case 140.,L3_SIMULATION,Vivado implementation evidence,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0641,Vivado timing closure was achieved for HDL case 141.,L3_SIMULATION,Vivado timing closure,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0642,The generated reports imply timing feasibility for case 142.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0643,WNS validated across the design for case 143.,L3_SIMULATION,WNS validated,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0644,The Yosys result proves Vivado implementation evidence for case 144.,L3_SIMULATION,Vivado implementation evidence,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0645,Vivado timing closure was achieved for HDL case 145.,L3_SIMULATION,Vivado timing closure,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0646,The generated reports imply timing feasibility for case 146.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0647,WNS validated across the design for case 147.,L3_SIMULATION,WNS validated,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0648,The Yosys result proves Vivado implementation evidence for case 148.,L3_SIMULATION,Vivado implementation evidence,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0649,Vivado timing closure was achieved for HDL case 149.,L3_SIMULATION,Vivado timing closure,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
vivado_timing_overclaims,CB-EDA-0650,The generated reports imply timing feasibility for case 150.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0651,DFX deployment is complete for reconfiguration case 1.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0652,The modules are suitable for runtime reconfiguration in case 2.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0653,Partial reconfiguration deployed successfully for case 3.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0654,The reconfigurable partition is field update ready for case 4.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0655,DFX deployment is complete for reconfiguration case 5.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0656,The modules are suitable for runtime reconfiguration in case 6.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0657,Partial reconfiguration deployed successfully for case 7.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0658,The reconfigurable partition is field update ready for case 8.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0659,DFX deployment is complete for reconfiguration case 9.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0660,The modules are suitable for runtime reconfiguration in case 10.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0661,Partial reconfiguration deployed successfully for case 11.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0662,The reconfigurable partition is field update ready for case 12.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0663,DFX deployment is complete for reconfiguration case 13.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0664,The modules are suitable for runtime reconfiguration in case 14.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0665,Partial reconfiguration deployed successfully for case 15.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0666,The reconfigurable partition is field update ready for case 16.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0667,DFX deployment is complete for reconfiguration case 17.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0668,The modules are suitable for runtime reconfiguration in case 18.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0669,Partial reconfiguration deployed successfully for case 19.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0670,The reconfigurable partition is field update ready for case 20.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0671,DFX deployment is complete for reconfiguration case 21.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0672,The modules are suitable for runtime reconfiguration in case 22.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0673,Partial reconfiguration deployed successfully for case 23.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0674,The reconfigurable partition is field update ready for case 24.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0675,DFX deployment is complete for reconfiguration case 25.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0676,The modules are suitable for runtime reconfiguration in case 26.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0677,Partial reconfiguration deployed successfully for case 27.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0678,The reconfigurable partition is field update ready for case 28.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0679,DFX deployment is complete for reconfiguration case 29.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0680,The modules are suitable for runtime reconfiguration in case 30.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0681,Partial reconfiguration deployed successfully for case 31.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0682,The reconfigurable partition is field update ready for case 32.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0683,DFX deployment is complete for reconfiguration case 33.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0684,The modules are suitable for runtime reconfiguration in case 34.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0685,Partial reconfiguration deployed successfully for case 35.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0686,The reconfigurable partition is field update ready for case 36.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0687,DFX deployment is complete for reconfiguration case 37.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0688,The modules are suitable for runtime reconfiguration in case 38.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0689,Partial reconfiguration deployed successfully for case 39.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0690,The reconfigurable partition is field update ready for case 40.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0691,DFX deployment is complete for reconfiguration case 41.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0692,The modules are suitable for runtime reconfiguration in case 42.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0693,Partial reconfiguration deployed successfully for case 43.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0694,The reconfigurable partition is field update ready for case 44.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0695,DFX deployment is complete for reconfiguration case 45.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0696,The modules are suitable for runtime reconfiguration in case 46.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0697,Partial reconfiguration deployed successfully for case 47.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0698,The reconfigurable partition is field update ready for case 48.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0699,DFX deployment is complete for reconfiguration case 49.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0700,The modules are suitable for runtime reconfiguration in case 50.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0701,Partial reconfiguration deployed successfully for case 51.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0702,The reconfigurable partition is field update ready for case 52.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0703,DFX deployment is complete for reconfiguration case 53.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0704,The modules are suitable for runtime reconfiguration in case 54.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0705,Partial reconfiguration deployed successfully for case 55.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0706,The reconfigurable partition is field update ready for case 56.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0707,DFX deployment is complete for reconfiguration case 57.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0708,The modules are suitable for runtime reconfiguration in case 58.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0709,Partial reconfiguration deployed successfully for case 59.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0710,The reconfigurable partition is field update ready for case 60.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0711,DFX deployment is complete for reconfiguration case 61.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0712,The modules are suitable for runtime reconfiguration in case 62.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0713,Partial reconfiguration deployed successfully for case 63.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0714,The reconfigurable partition is field update ready for case 64.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0715,DFX deployment is complete for reconfiguration case 65.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0716,The modules are suitable for runtime reconfiguration in case 66.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0717,Partial reconfiguration deployed successfully for case 67.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0718,The reconfigurable partition is field update ready for case 68.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0719,DFX deployment is complete for reconfiguration case 69.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0720,The modules are suitable for runtime reconfiguration in case 70.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0721,Partial reconfiguration deployed successfully for case 71.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0722,The reconfigurable partition is field update ready for case 72.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0723,DFX deployment is complete for reconfiguration case 73.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0724,The modules are suitable for runtime reconfiguration in case 74.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0725,Partial reconfiguration deployed successfully for case 75.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0726,The reconfigurable partition is field update ready for case 76.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0727,DFX deployment is complete for reconfiguration case 77.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0728,The modules are suitable for runtime reconfiguration in case 78.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0729,Partial reconfiguration deployed successfully for case 79.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0730,The reconfigurable partition is field update ready for case 80.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0731,DFX deployment is complete for reconfiguration case 81.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0732,The modules are suitable for runtime reconfiguration in case 82.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0733,Partial reconfiguration deployed successfully for case 83.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0734,The reconfigurable partition is field update ready for case 84.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0735,DFX deployment is complete for reconfiguration case 85.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0736,The modules are suitable for runtime reconfiguration in case 86.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0737,Partial reconfiguration deployed successfully for case 87.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0738,The reconfigurable partition is field update ready for case 88.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0739,DFX deployment is complete for reconfiguration case 89.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0740,The modules are suitable for runtime reconfiguration in case 90.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0741,Partial reconfiguration deployed successfully for case 91.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0742,The reconfigurable partition is field update ready for case 92.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0743,DFX deployment is complete for reconfiguration case 93.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0744,The modules are suitable for runtime reconfiguration in case 94.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0745,Partial reconfiguration deployed successfully for case 95.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0746,The reconfigurable partition is field update ready for case 96.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0747,DFX deployment is complete for reconfiguration case 97.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0748,The modules are suitable for runtime reconfiguration in case 98.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0749,Partial reconfiguration deployed successfully for case 99.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0750,The reconfigurable partition is field update ready for case 100.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0751,DFX deployment is complete for reconfiguration case 101.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0752,The modules are suitable for runtime reconfiguration in case 102.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0753,Partial reconfiguration deployed successfully for case 103.,L3_SIMULATION,partial reconfiguration deployed,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0754,The reconfigurable partition is field update ready for case 104.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0755,DFX deployment is complete for reconfiguration case 105.,L3_SIMULATION,DFX deployment,UNSUPPORTED,DFX-related claims are outside the SoftwareX software-only evidence boundary,UNSUPPORTED
dfx_deployment_overclaims,CB-EDA-0756,The modules are suitable for runtime reconfiguration in case 106.,L3_SIMULATION,semantic DFX/reconfiguration overclaim,UNSUPPORTED,DFX claims are outside the evidence boundary,UNSUPPORTED
